zip_code,procedure_code
30533,406012301
30533,13668013610
30533,13668013710
30533,43547028211
30533,70954006020
30534,2145780
30534,2146080
30534,2147180
30534,2148480
30534,2149580
30534,2150680
30534,2771559
30534,54327099
30534,169413013
30534,169418113
30534,169477212
30534,406012301
30534,13668013610
30534,13668013710
30534,43547028211
30534,60505082901
30534,70954006020
30535,2145780
30535,2146080
30535,2147180
30535,2148480
30535,2149580
30535,2150680
30535,2771559
30535,169413013
30535,169418113
30535,169477212
30535,406012301
30535,70954006020
30536,2145780
30536,2146080
30536,2147180
30536,2148480
30536,2149580
30536,2150680
30536,2771559
30536,169413013
30536,169418113
30536,169477212
30536,406012301
30536,70954006020
30540,2145780
30540,2146080
30540,2147180
30540,2148480
30540,2149580
30540,2150680
30540,2771559
30540,169413013
30540,169418113
30540,169477212
30540,406012301
30540,70954006020
30542,2145780
30542,2146080
30542,2147180
30542,2148480
30542,2149580
30542,2150680
30542,2771559
30542,169413013
30542,169418113
30542,169477212
30542,406012301
30542,13668013610
30542,13668013710
30542,43547028211
30542,70954006020
30543,2145780
30543,2146080
30543,2147180
30543,2148480
30543,2149580
30543,2150680
30543,2771559
30543,54327099
30543,169413013
30543,169418113
30543,169477212
30543,310737020
30543,406012301
30543,60505082901
30543,70954006020
30546,2145780
30546,2146080
30546,2147180
30546,2148480
30546,2149580
30546,2150680
30546,2771559
30546,169413013
30546,169418113
30546,169477212
30546,406012301
30546,13668013610
30546,13668013710
30546,43547028211
30546,70954006020
30547,2145780
30547,2146080
30547,2147180
30547,2148480
30547,2149580
30547,2150680
30547,2771559
30547,54327099
30547,169413013
30547,169418113
30547,169477212
30547,310737020
30547,406012301
30547,60505082901
30547,70954006020
30548,2145780
30548,2146080
30548,2147180
30548,2148480
30548,2149580
30548,2150680
30548,2771559
30548,54327099
30548,169413013
30548,169418113
30548,169477212
30548,406012301
30548,60505082901
30548,70954006020
30549,2145780
30549,2146080
30549,2147180
30549,2148480
30549,2149580
30549,2150680
30549,2771559
30549,54327099
30549,169413013
30549,169418113
30549,169477212
30549,406012301
30549,60505082901
30549,70954006020
30553,2145780
30553,2146080
30553,2147180
30553,2148480
30553,2149580
30553,2150680
30553,2771559
30553,169413013
30553,169418113
30553,169477212
30553,406012301
30553,13668013610
30553,13668013710
30553,43547028211
30553,70954006020
30554,2145780
30554,2146080
30554,2147180
30554,2148480
30554,2149580
30554,2150680
30554,2771559
30554,54327099
30554,169413013
30554,169418113
30554,169477212
30554,310737020
30554,406012301
30554,13668013610
30554,13668013710
30554,43547028211
30554,60505082901
30554,70954006020
30555,2145780
30555,2146080
30555,2147180
30555,2148480
30555,2149580
30555,2150680
30555,2771559
30555,54327099
30555,169413013
30555,169418113
30555,169477212
30555,310737020
30555,406012301
30555,13668013610
30555,13668013710
30555,43547028211
30555,60505082901
30555,70954006020
30557,2145780
30557,2146080
30557,2147180
30557,2148480
30557,2149580
30557,2150680
30557,2771559
30557,169413013
30557,169418113
30557,169477212
30557,406012301
30557,13668013610
30557,13668013710
30557,43547028211
30557,70954006020
30558,2145780
30558,2146080
30558,2147180
30558,2148480
30558,2149580
30558,2150680
30558,2771559
30558,169413013
30558,169418113
30558,169477212
30558,406012301
30558,70954006020
30559,2145780
30559,2146080
30559,2147180
30559,2148480
30559,2149580
30559,2150680
30559,2771559
30559,54327099
30559,169413013
30559,169418113
30559,169477212
30559,406012301
30559,60505082901
30559,70954006020
30560,2145780
30560,2146080
30560,2147180
30560,2148480
30560,2149580
30560,2150680
30560,2771559
30560,54327099
30560,169413013
30560,169418113
30560,169477212
30560,406012301
30560,60505082901
30560,70954006020
30563,2145780
30563,2146080
30563,2147180
30563,2148480
30563,2149580
30563,2150680
30563,2771559
30563,169413013
30563,169418113
30563,169477212
30563,406012301
30563,70954006020
30564,2145780
30564,2146080
30564,2147180
30564,2148480
30564,2149580
30564,2150680
30564,2771559
30564,54327099
30564,169413013
30564,169418113
30564,169477212
30564,406012301
30564,60505082901
30564,70954006020
30566,2145780
30566,2146080
30566,2147180
30566,2148480
30566,2149580
30566,2150680
30566,2771559
30566,169413013
30566,169418113
30566,169477212
30566,406012301
30566,13668013610
30566,13668013710
30566,43547028211
30566,70954006020
30567,2145780
30567,2146080
30567,2147180
30567,2148480
30567,2149580
30567,2150680
30567,2771559
30567,54327099
30567,169413013
30567,169418113
30567,169477212
30567,406012301
30567,60505082901
30567,70954006020
30572,2145780
30572,2146080
30572,2147180
30572,2148480
30572,2149580
30572,2150680
30572,2771559
30572,169413013
30572,169418113
30572,169477212
30572,406012301
30572,70954006020
30575,2145780
30575,2146080
30575,2147180
30575,2148480
30575,2149580
30575,2150680
30575,2771559
30575,54327099
30575,169413013
30575,169418113
30575,169477212
30575,406012301
30575,60505082901
30575,70954006020
30576,2145780
30576,2146080
30576,2147180
30576,2148480
30576,2149580
30576,2150680
30576,2771559
30576,169413013
30576,169418113
30576,169477212
30576,406012301
30576,13668013610
30576,13668013710
30576,43547028211
30576,70954006020
30577,2145780
30577,2146080
30577,2147180
30577,2148480
30577,2149580
30577,2150680
30577,2771559
30577,169413013
30577,169418113
30577,169477212
30577,406012301
30577,13668013610
30577,13668013710
30577,43547028211
30577,70954006020
30582,2145780
30582,2146080
30582,2147180
30582,2148480
30582,2149580
30582,2150680
30582,2771559
30582,169413013
30582,169418113
30582,169477212
30582,406012301
30582,13668013610
30582,13668013710
30582,43547028211
30582,70954006020
30601,2145780
30601,2146080
30601,2147180
30601,2148480
30601,2149580
30601,2150680
30601,2771559
30601,54327099
30601,169413013
30601,169418113
30601,169477212
30601,406012301
30601,60505082901
30601,70954006020
30604,2145780
30604,2146080
30604,2147180
30604,2148480
30604,2149580
30604,2150680
30604,2771559
30604,169413013
30604,169418113
30604,169477212
30604,406012301
30604,70954006020
30605,2145780
30605,2146080
30605,2147180
30605,2148480
30605,2149580
30605,2150680
30605,2771559
30605,169413013
30605,169418113
30605,169477212
30605,406012301
30605,70954006020
30606,2145780
30606,2146080
30606,2147180
30606,2148480
30606,2149580
30606,2150680
30606,2771559
30606,169413013
30606,169418113
30606,169477212
30606,406012301
30606,70954006020
30607,2145780
30607,2146080
30607,2147180
30607,2148480
30607,2149580
30607,2150680
30607,2771559
30607,169413013
30607,169418113
30607,169477212
30607,406012301
30607,70954006020
30619,2145780
30619,2146080
30619,2147180
30619,2148480
30619,2149580
30619,2150680
30619,2771559
30619,169413013
30619,169418113
30619,169477212
30619,406012301
30619,13668013610
30619,13668013710
30619,43547028211
30619,70954006020
30620,2145780
30620,2146080
30620,2147180
30620,2148480
30620,2149580
30620,2150680
30620,2771559
30620,169413013
30620,169418113
30620,169477212
30620,406012301
30620,13668013610
30620,13668013710
30620,43547028211
30620,70954006020
30621,2145780
30621,2146080
30621,2147180
30621,2148480
30621,2149580
30621,2150680
30621,2771559
30621,169413013
30621,169418113
30621,169477212
30621,406012301
30621,70954006020
30622,2145780
30622,2146080
30622,2147180
30622,2148480
30622,2149580
30622,2150680
30622,2771559
30622,169413013
30622,169418113
30622,169477212
30622,406012301
30622,70954006020
30623,2145780
30623,2146080
30623,2147180
30623,2148480
30623,2149580
30623,2150680
30623,2771559
30623,169413013
30623,169418113
30623,169477212
30623,70954006020
30624,2145780
30624,2146080
30624,2147180
30624,2148480
30624,2149580
30624,2150680
30624,2771559
30624,169413013
30624,169418113
30624,169477212
30624,70954006020
30625,2145780
30625,2146080
30625,2147180
30625,2148480
30625,2149580
30625,2150680
30625,2771559
30625,54327099
30625,169413013
30625,169418113
30625,169477212
30625,310737020
30625,13668013610
30625,13668013710
30625,43547028211
30625,60505082901
30625,70954006020
30627,2145780
30627,2146080
30627,2147180
30627,2148480
30627,2149580
30627,2150680
30627,2771559
30627,169413013
30627,169418113
30627,169477212
30627,13668013610
30627,13668013710
30627,43547028211
30627,70954006020
30628,2145780
30628,2146080
30628,2147180
30628,2148480
30628,2149580
30628,2150680
30628,2771559
30628,169413013
30628,169418113
30628,169477212
30628,13668013610
30628,13668013710
30628,43547028211
30628,70954006020
30629,2145780
30629,2146080
30629,2147180
30629,2148480
30629,2149580
30629,2150680
30629,2771559
30629,169413013
30629,169418113
30629,169477212
30629,13668013610
30629,13668013710
30629,43547028211
30629,70954006020
30630,2145780
30630,2146080
30630,2147180
30630,2148480
30630,2149580
30630,2150680
30630,2771559
30630,54327099
30630,169413013
30630,169418113
30630,169477212
30630,310737020
30630,13668013610
30630,13668013710
30630,43547028211
30630,60505082901
30630,70954006020
30633,2145780
30633,2146080
30633,2147180
30633,2148480
30633,2149580
30633,2150680
30633,2771559
30633,169413013
30633,169418113
30633,169477212
30633,13668013610
30633,13668013710
30633,43547028211
30633,70954006020
30634,2145780
30634,2146080
30634,2147180
30634,2148480
30634,2149580
30634,2150680
30634,2771559
30634,54327099
30634,169413013
30634,169418113
30634,169477212
30634,13668013610
30634,13668013710
30634,43547028211
30634,60505082901
30634,70954006020
30635,2145780
30635,2146080
30635,2147180
30635,2148480
30635,2149580
30635,2150680
30635,2771559
30635,54327099
30635,169413013
30635,169418113
30635,169477212
30635,13668013610
30635,13668013710
30635,43547028211
30635,60505082901
30635,70954006020
30639,2145780
30639,2146080
30639,2147180
30639,2148480
30639,2149580
30639,2150680
30639,2771559
30639,169413013
30639,169418113
30639,169477212
30639,70954006020
30641,2145780
30641,2146080
30641,2147180
30641,2148480
30641,2149580
30641,2150680
30641,2771559
30641,169413013
30641,169418113
30641,169477212
30641,70954006020
30642,2145780
30642,2146080
30642,2147180
30642,2148480
30642,2149580
30642,2150680
30642,2771559
30642,2822259
30642,169413013
30642,169418113
30642,169477212
30642,406012301
30642,555901658
30642,13668013610
30642,13668013710
30642,29300039705
30642,29300039710
30642,29300039810
30642,31722070110
30642,31722070210
30642,31722072610
30642,43547028211
30642,43547036111
30642,43547036211
30642,50111056003
30642,51991074810
30642,57237000511
30642,59651036205
30642,61958250101
30642,65862001305
30642,65862050320
30642,67877015905
30642,68180072103
30642,68180097903
30642,68180098003
30642,68180098103
30642,69097012715
30642,69097083412
30642,69097083512
30642,70010049105
30642,70954006020
30643,2145780
30643,2146080
30643,2147180
30643,2148480
30643,2149580
30643,2150680
30643,2771559
30643,54327099
30643,169413013
30643,169418113
30643,169477212
30643,60505082901
30643,70954006020
30646,2145780
30646,2146080
30646,2147180
30646,2148480
30646,2149580
30646,2150680
30646,2771559
30646,169413013
30646,169418113
30646,169477212
30646,70954006020
30650,2145780
30650,2146080
30650,2147180
30650,2148480
30650,2149580
30650,2150680
30650,2771559
30650,54327099
30650,169413013
30650,169418113
30650,169477212
30650,310737020
30650,13668013610
30650,13668013710
30650,43547028211
30650,60505082901
30650,70954006020
30655,2145780
30655,2146080
30655,2147180
30655,2148480
30655,2149580
30655,2150680
30655,2771559
30655,169413013
30655,169418113
30655,169477212
30655,70954006020
30656,2145780
30656,2146080
30656,2147180
30656,2148480
30656,2149580
30656,2150680
30656,2771559
30656,169413013
30656,169418113
30656,169477212
30656,70954006020
30660,2145780
30660,2146080
30660,2147180
30660,2148480
30660,2149580
30660,2150680
30660,2771559
30660,169413013
30660,169418113
30660,169477212
30660,70954006020
30662,2145780
30662,2146080
30662,2147180
30662,2148480
30662,2149580
30662,2150680
30662,2771559
30662,169413013
30662,169418113
30662,169477212
30662,70954006020
30663,2145780
30663,2146080
30663,2147180
30663,2148480
30663,2149580
30663,2150680
30663,2771559
30663,54327099
30663,169413013
30663,169418113
30663,169477212
30663,310737020
30663,13668013610
30663,13668013710
30663,43547028211
30663,60505082901
30663,70954006020
30666,2145780
30666,2146080
30666,2147180
30666,2148480
30666,2149580
30666,2150680
30666,2771559
30666,169413013
30666,169418113
30666,169477212
30666,13668013610
30666,13668013710
30666,43547028211
30666,70954006020
30673,2145780
30673,2146080
30673,2147180
30673,2148480
30673,2149580
30673,2150680
30673,2771559
30673,54327099
30673,169413013
30673,169418113
30673,169477212
30673,13668013610
30673,13668013710
30673,43547028211
30673,60505082901
30673,70954006020
30677,2145780
30677,2146080
30677,2147180
30677,2148480
30677,2149580
30677,2150680
30677,2771559
30677,169413013
30677,169418113
30677,169477212
30677,70954006020
30680,2145780
30680,2146080
30680,2147180
30680,2148480
30680,2149580
30680,2150680
30680,2771559
30680,169413013
30680,169418113
30680,169477212
30680,13668013610
30680,13668013710
30680,43547028211
30680,70954006020
30683,2145780
30683,2146080
30683,2147180
30683,2148480
30683,2149580
30683,2150680
30683,2771559
30683,169413013
30683,169418113
30683,169477212
30683,70954006020
30701,2145780
30701,2146080
30701,2147180
30701,2148480
30701,2149580
30701,2150680
30701,2771559
30701,169413013
30701,169418113
30701,169477212
30701,70954006020
30705,2145780
30705,2146080
30705,2147180
30705,2148480
30705,2149580
30705,2150680
30705,2771559
30705,169413013
30705,169418113
30705,169477212
30705,70954006020
30707,2145780
30707,2146080
30707,2147180
30707,2148480
30707,2149580
30707,2150680
30707,2771559
30707,54327099
30707,169413013
30707,169418113
30707,169477212
30707,310737020
30707,13668013610
30707,13668013710
30707,43547028211
30707,60505082901
30707,70954006020
30710,2145780
30710,2146080
30710,2147180
30710,2148480
30710,2149580
30710,2150680
30710,2771559
30710,54327099
30710,169413013
30710,169418113
30710,169477212
30710,60505082901
30710,70954006020
30711,2145780
30711,2146080
30711,2147180
30711,2148480
30711,2149580
30711,2150680
30711,2771559
30711,169413013
30711,169418113
30711,169477212
30711,70954006020
30720,2145780
30720,2146080
30720,2147180
30720,2148480
30720,2149580
30720,2150680
30720,2771559
30720,169413013
30720,169418113
30720,169477212
30720,70954006020
30721,2145780
30721,2146080
30721,2147180
30721,2148480
30721,2149580
30721,2150680
30721,2771559
30721,169413013
30721,169418113
30721,169477212
30721,70954006020
30725,2145780
30725,2146080
30725,2147180
30725,2148480
30725,2149580
30725,2150680
30725,2771559
30725,169413013
30725,169418113
30725,169477212
30725,70954006020
30728,2145780
30728,2146080
30728,2147180
30728,2148480
30728,2149580
30728,2150680
30728,2771559
30728,54327099
30728,169413013
30728,169418113
30728,169477212
30728,13668013610
30728,13668013710
30728,43547028211
30728,60505082901
30728,70954006020
30731,2145780
30731,2146080
30731,2147180
30731,2148480
30731,2149580
30731,2150680
30731,2771559
30731,54327099
30731,169413013
30731,169418113
30731,169477212
30731,310737020
30731,13668013610
30731,13668013710
30731,43547028211
30731,60505082901
30731,70954006020
30734,2145780
30734,2146080
30734,2147180
30734,2148480
30734,2149580
30734,2150680
30734,2771559
30734,54327099
30734,169413013
30734,169418113
30734,169477212
30734,310737020
30734,13668013610
30734,13668013710
30734,43547028211
30734,60505082901
30734,70954006020
30735,2145780
30735,2146080
30735,2147180
30735,2148480
30735,2149580
30735,2150680
30735,2771559
30735,169413013
30735,169418113
30735,169477212
30735,70954006020
30736,2145780
30736,2146080
30736,2147180
30736,2148480
30736,2149580
30736,2150680
30736,2771559
30736,169413013
30736,169418113
30736,169477212
30736,70954006020
30738,2145780
30738,2146080
30738,2147180
30738,2148480
30738,2149580
30738,2150680
30738,2771559
30738,54327099
30738,169413013
30738,169418113
30738,169477212
30738,13668013610
30738,13668013710
30738,43547028211
30738,60505082901
30738,70954006020
30739,2145780
30739,2146080
30739,2147180
30739,2148480
30739,2149580
30739,2150680
30739,2771559
30739,169413013
30739,169418113
30739,169477212
30739,13668013610
30739,13668013710
30739,43547028211
30739,70954006020
30740,2145780
30740,2146080
30740,2147180
30740,2148480
30740,2149580
30740,2150680
30740,2771559
30740,169413013
30740,169418113
30740,169477212
30740,70954006020
30741,2145780
30741,2146080
30741,2147180
30741,2148480
30741,2149580
30741,2150680
30741,2771559
30741,169413013
30741,169418113
30741,169477212
30741,13668013610
30741,13668013710
30741,43547028211
30741,70954006020
30742,2145780
30742,2146080
30742,2147180
30742,2148480
30742,2149580
30742,2150680
30742,2771559
30742,169413013
30742,169418113
30742,169477212
30742,70954006020
30747,2145780
30747,2146080
30747,2147180
30747,2148480
30747,2149580
30747,2150680
30747,2771559
30747,54327099
30747,169413013
30747,169418113
30747,169477212
30747,13668013610
30747,13668013710
30747,43547028211
30747,60505082901
30747,70954006020
30750,2145780
30750,2146080
30750,2147180
30750,2148480
30750,2149580
30750,2150680
30750,2771559
30750,169413013
30750,169418113
30750,169477212
30750,70954006020
30752,2145780
30752,2146080
30752,2147180
30752,2148480
30752,2149580
30752,2150680
30752,2771559
30752,54327099
30752,169413013
30752,169418113
30752,169477212
30752,13668013610
30752,13668013710
30752,43547028211
30752,60505082901
30752,70954006020
30755,2145780
30755,2146080
30755,2147180
30755,2148480
30755,2149580
30755,2150680
30755,2771559
30755,169413013
30755,169418113
30755,169477212
30755,70954006020
30757,2145780
30757,2146080
30757,2147180
30757,2148480
30757,2149580
30757,2150680
30757,2771559
30757,169413013
30757,169418113
30757,169477212
30757,70954006020
30803,2145780
30803,2146080
30803,2147180
30803,2148480
30803,2149580
30803,2150680
30803,2771559
30803,169413013
30803,169418113
30803,169477212
30803,13668013610
30803,13668013710
30803,43547028211
30803,70954006020
30805,2145780
30805,2146080
30805,2147180
30805,2148480
30805,2149580
30805,2150680
30805,2771559
30805,54327099
30805,169413013
30805,169418113
30805,169477212
30805,310737020
30805,13668013610
30805,13668013710
30805,43547028211
30805,60505082901
30805,70954006020
30808,2145780
30808,2146080
30808,2147180
30808,2148480
30808,2149580
30808,2150680
30808,2771559
30808,169413013
30808,169418113
30808,169477212
30808,13668013610
30808,13668013710
30808,43547028211
30808,70954006020
30809,2145780
30809,2146080
30809,2147180
30809,2148480
30809,2149580
30809,2150680
30809,2771559
30809,169413013
30809,169418113
30809,169477212
30809,406012301
30809,13668013610
30809,13668013710
30809,43547028211
30809,57237000511
30809,65862001305
30809,65862050320
30809,69097083412
30809,69097083512
30809,70954006020
30813,2145780
30813,2146080
30813,2147180
30813,2148480
30813,2149580
30813,2150680
30813,2771559
30813,169413013
30813,169418113
30813,169477212
30813,13668013610
30813,13668013710
30813,43547028211
30813,70954006020
30814,2145780
30814,2146080
30814,2147180
30814,2148480
30814,2149580
30814,2150680
30814,2771559
30814,169413013
30814,169418113
30814,169477212
30814,13668013610
30814,13668013710
30814,43547028211
30814,70954006020
30815,2145780
30815,2146080
30815,2147180
30815,2148480
30815,2149580
30815,2150680
30815,2771559
30815,169413013
30815,169418113
30815,169477212
30815,13668013610
30815,13668013710
30815,43547028211
30815,70954006020
30816,2145780
30816,2146080
30816,2147180
30816,2148480
30816,2149580
30816,2150680
30816,2771559
30816,169413013
30816,169418113
30816,169477212
30816,13668013610
30816,13668013710
30816,43547028211
30816,70954006020
30817,2145780
30817,2146080
30817,2147180
30817,2148480
30817,2149580
30817,2150680
30817,2771559
30817,54327099
30817,169413013
30817,169418113
30817,169477212
30817,310737020
30817,13668013610
30817,13668013710
30817,43547028211
30817,60505082901
30817,70954006020
30821,2145780
30821,2146080
30821,2147180
30821,2148480
30821,2149580
30821,2150680
30821,2771559
30821,54327099
30821,169413013
30821,169418113
30821,169477212
30821,310737020
30821,13668013610
30821,13668013710
30821,43547028211
30821,60505082901
30821,70954006020
30823,2145780
30823,2146080
30823,2147180
30823,2148480
30823,2149580
30823,2150680
30823,2771559
30823,54327099
30823,169413013
30823,169418113
30823,169477212
30823,310737020
30823,13668013610
30823,13668013710
30823,43547028211
30823,60505082901
30823,70954006020
30824,2145780
30824,2146080
30824,2147180
30824,2148480
30824,2149580
30824,2150680
30824,2771559
30824,169413013
30824,169418113
30824,169477212
30824,13668013610
30824,13668013710
30824,43547028211
30824,70954006020
30828,2145780
30828,2146080
30828,2147180
30828,2148480
30828,2149580
30828,2150680
30828,2771559
30828,54327099
30828,169413013
30828,169418113
30828,169477212
30828,310737020
30828,13668013610
30828,13668013710
30828,43547028211
30828,60505082901
30828,70954006020
30830,2145780
30830,2146080
30830,2147180
30830,2148480
30830,2149580
30830,2150680
30830,2771559
30830,169413013
30830,169418113
30830,169477212
30830,406012301
30830,13668013610
30830,13668013710
30830,29300039705
30830,29300039710
30830,29300039810
30830,31722072610
30830,43547028211
30830,50111056003
30830,57237000511
30830,61958250101
30830,65862000899
30830,65862001305
30830,65862050320
30830,65862059805
30830,68180072103
30830,68180098003
30830,68180098103
30830,68382013210
30830,69097012715
30830,69097083412
30830,69097083512
30830,70377007813
30830,70954006020
30830,72205002299
30830,72205002399
30830,72205002499
30833,2145780
30833,2146080
30833,2147180
30833,2148480
30833,2149580
30833,2150680
30833,2771559
30833,54327099
30833,169413013
30833,169418113
30833,169477212
30833,310737020
30833,13668013610
30833,13668013710
30833,43547028211
30833,60505082901
30833,70954006020
30901,2145780
30901,2146080
30901,2147180
30901,2148480
30901,2149580
30901,2150680
30901,2771559
30901,169413013
30901,169418113
30901,169477212
30901,70954006020
30904,2145780
30904,2146080
30904,2147180
30904,2148480
30904,2149580
30904,2150680
30904,2771559
30904,169413013
30904,169418113
30904,169477212
30904,70954006020
30906,2145780
30906,2146080
30906,2147180
30906,2148480
30906,2149580
30906,2150680
30906,2771559
30906,169413013
30906,169418113
30906,169477212
30906,70954006020
30907,2145780
30907,2146080
30907,2147180
30907,2148480
30907,2149580
30907,2150680
30907,2771559
30907,169413013
30907,169418113
30907,169477212
30907,13668013610
30907,13668013710
30907,43547028211
30907,70954006020
30909,2145780
30909,2146080
30909,2147180
30909,2148480
30909,2149580
30909,2150680
30909,2771559
30909,169413013
30909,169418113
30909,169477212
30909,70954006020
31001,2145780
31001,2146080
31001,2147180
31001,2148480
31001,2149580
31001,2150680
31001,2771559
31001,54327099
31001,169413013
31001,169418113
31001,169477212
31001,310737020
31001,60505082901
31001,70954006020
31002,2145780
31002,2146080
31002,2147180
31002,2148480
31002,2149580
31002,2150680
31002,2771559
31002,169413013
31002,169418113
31002,169477212
31002,13668013610
31002,13668013710
31002,43547028211
31002,70954006020
31005,2145780
31005,2146080
31005,2147180
31005,2148480
31005,2149580
31005,2150680
31005,2771559
31005,169413013
31005,169418113
31005,169477212
31005,13668013610
31005,13668013710
31005,43547028211
31005,70954006020
31006,2145780
31006,2146080
31006,2147180
31006,2148480
31006,2149580
31006,2150680
31006,2771559
31006,54327099
31006,169413013
31006,169418113
31006,169477212
31006,310737020
31006,13668013610
31006,13668013710
31006,43547028211
31006,60505082901
31006,70954006020
31008,2145780
31008,2146080
31008,2147180
31008,2148480
31008,2149580
31008,2150680
31008,2771559
31008,169413013
31008,169418113
31008,169477212
31008,13668013610
31008,13668013710
31008,43547028211
31008,70954006020
31010,2145780
31010,2146080
31010,2147180
31010,2148480
31010,2149580
31010,2150680
31010,2771559
31010,169413013
31010,169418113
31010,169477212
31010,70954006020
31012,2145780
31012,2146080
31012,2147180
31012,2148480
31012,2149580
31012,2150680
31012,2771559
31012,169413013
31012,169418113
31012,169477212
31012,13668013610
31012,13668013710
31012,43547028211
31012,70954006020
31014,2145780
31014,2146080
31014,2147180
31014,2148480
31014,2149580
31014,2150680
31014,2771559
31014,54327099
31014,169413013
31014,169418113
31014,169477212
31014,13668013610
31014,13668013710
31014,43547028211
31014,60505082901
31014,70954006020
31015,2145780
31015,2146080
31015,2147180
31015,2148480
31015,2149580
31015,2150680
31015,2771559
31015,169413013
31015,169418113
31015,169477212
31015,70954006020
31019,2145780
31019,2146080
31019,2147180
31019,2148480
31019,2149580
31019,2150680
31019,2771559
31019,169413013
31019,169418113
31019,169477212
31019,13668013610
31019,13668013710
31019,43547028211
31019,70954006020
31021,2145780
31021,2146080
31021,2147180
31021,2148480
31021,2149580
31021,2150680
31021,2771559
31021,169413013
31021,169418113
31021,169477212
31021,13668013610
31021,13668013710
31021,43547028211
31021,70954006020
31023,2145780
31023,2146080
31023,2147180
31023,2148480
31023,2149580
31023,2150680
31023,2771559
31023,54327099
31023,169413013
31023,169418113
31023,169477212
31023,13668013610
31023,13668013710
31023,43547028211
31023,60505082901
31023,70954006020
31024,2145780
31024,2146080
31024,2147180
31024,2148480
31024,2149580
31024,2150680
31024,2771559
31024,54327099
31024,169413013
31024,169418113
31024,169477212
31024,60505082901
31024,70954006020
31027,2145780
31027,2146080
31027,2147180
31027,2148480
31027,2149580
31027,2150680
31027,2771559
31027,169413013
31027,169418113
31027,169477212
31027,13668013610
31027,13668013710
31027,43547028211
31027,70954006020
31028,2145780
31028,2146080
31028,2147180
31028,2148480
31028,2149580
31028,2150680
31028,2771559
31028,169413013
31028,169418113
31028,169477212
31028,13668013610
31028,13668013710
31028,43547028211
31028,70954006020
31029,2145780
31029,2146080
31029,2147180
31029,2148480
31029,2149580
31029,2150680
31029,2771559
31029,54327099
31029,169413013
31029,169418113
31029,169477212
31029,60505082901
31029,70954006020
31030,2145780
31030,2146080
31030,2147180
31030,2148480
31030,2149580
31030,2150680
31030,2771559
31030,54327099
31030,169413013
31030,169418113
31030,169477212
31030,13668013610
31030,13668013710
31030,43547028211
31030,60505082901
31030,70954006020
31031,2145780
31031,2146080
31031,2147180
31031,2148480
31031,2149580
31031,2150680
31031,2771559
31031,54327099
31031,169413013
31031,169418113
31031,169477212
31031,310737020
31031,60505082901
31031,70954006020
31032,2145780
31032,2146080
31032,2147180
31032,2148480
31032,2149580
31032,2150680
31032,2771559
31032,169413013
31032,169418113
31032,169477212
31032,13668013610
31032,13668013710
31032,43547028211
31032,70954006020
31033,2145780
31033,2146080
31033,2147180
31033,2148480
31033,2149580
31033,2150680
31033,2771559
31033,169413013
31033,169418113
31033,169477212
31033,13668013610
31033,13668013710
31033,43547028211
31033,70954006020
31034,2145780
31034,2146080
31034,2147180
31034,2148480
31034,2149580
31034,2150680
31034,2771559
31034,169413013
31034,169418113
31034,169477212
31034,13668013610
31034,13668013710
31034,43547028211
31034,70954006020
31036,2145780
31036,2146080
31036,2147180
31036,2148480
31036,2149580
31036,2150680
31036,2771559
31036,169413013
31036,169418113
31036,169477212
31036,13668013610
31036,13668013710
31036,43547028211
31036,70954006020
31037,2145780
31037,2146080
31037,2147180
31037,2148480
31037,2149580
31037,2150680
31037,2771559
31037,2822259
31037,54327099
31037,88221905
31037,93310905
31037,93317431
31037,169413013
31037,169418113
31037,169477212
31037,172208380
31037,310737020
31037,406012301
31037,430042014
31037,555901658
31037,603459315
31037,13668013610
31037,13668013710
31037,27808023302
31037,29300012510
31037,29300012810
31037,29300024405
31037,29300024505
31037,29300039705
31037,29300039710
31037,29300039810
31037,31722070110
31037,31722070210
31037,42806040021
31037,43547028211
31037,43547036111
31037,43547036211
31037,51991074810
31037,55111015810
31037,55111064505
31037,57237000511
31037,59651036205
31037,60505082901
31037,61958250101
31037,65862000899
31037,65862001305
31037,65862001501
31037,65862042005
31037,65862050320
31037,65862059805
31037,66993001968
31037,67877015905
31037,67877021905
31037,68180072103
31037,68180086111
31037,68180096301
31037,68180097903
31037,68180098003
31037,68180098103
31037,68382005105
31037,68382013210
31037,68382050010
31037,68462039710
31037,69097012715
31037,69097014260
31037,69097083412
31037,69097083512
31037,70010049105
31037,70377007813
31037,70954006020
31037,72205002299
31037,72205002399
31037,72205002499
31038,2145780
31038,2146080
31038,2147180
31038,2148480
31038,2149580
31038,2150680
31038,2771559
31038,169413013
31038,169418113
31038,169477212
31038,70954006020
31044,2145780
31044,2146080
31044,2147180
31044,2148480
31044,2149580
31044,2150680
31044,2771559
31044,54327099
31044,169413013
31044,169418113
31044,169477212
31044,310737020
31044,13668013610
31044,13668013710
31044,43547028211
31044,60505082901
31044,70954006020
31046,2145780
31046,2146080
31046,2147180
31046,2148480
31046,2149580
31046,2150680
31046,2771559
31046,169413013
31046,169418113
31046,169477212
31046,70954006020
31047,2145780
31047,2146080
31047,2147180
31047,2148480
31047,2149580
31047,2150680
31047,2771559
31047,169413013
31047,169418113
31047,169477212
31047,13668013610
31047,13668013710
31047,43547028211
31047,70954006020
31049,2145780
31049,2146080
31049,2147180
31049,2148480
31049,2149580
31049,2150680
31049,2771559
31049,169413013
31049,169418113
31049,169477212
